,name,degree_weighted_g0,degree_g0,ActorName,movies_95_04,main_genre,Short,Action,Crime,Mystery,Documentary,Horror,Sci-Fi,Comedy,Animation,Family,Fantasy,Thriller,Western,Adult,Romance,Adventure,War,Drama,Musical,Music,max_triangles,betweenness,closeness,pagerank,eigenvector
15926,n16730,19.0,5,"Farrell, Terry",15,Sci-Fi,1,0,0,1,1,0,4,2,0,1,0,2,0,0,1,0,0,0,0,0,0.7076023391812866,0.5089092093629298,0.06978613153570272,2.737031071330573e-05,6.506048871983827e-17
15927,n1213,164.0,57,"Verndal, Line",12,Comedy,0,0,0,0,1,0,0,3,0,1,1,3,1,0,0,0,0,2,0,0,0.7454545454545454,8707.384060930419,0.11193914984223083,0.00011965084312140063,1.3378102857047293e-07
15928,n1762,426.0,119,"Larter, Ali",16,Comedy,1,0,0,1,3,0,0,4,0,0,1,2,0,0,2,0,0,2,0,0,0.27096774193548384,4716.0467441307,0.09972061772620537,8.343569806308495e-05,5.6318497979965784e-06
15929,n2079,32.0,15,"Hoppus, Mark",19,Music,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0.41700404858299595,13647.43344364603,0.11896534096718127,3.0043283286142706e-05,8.581742734137105e-07
15930,n5123,90.0,35,"Lindon, Vincent",19,Comedy,0,0,0,0,2,0,0,4,0,0,0,1,0,0,1,0,0,4,0,0,0.2595959595959596,14485.839186805468,0.10335271616196308,9.358966704822295e-05,3.77700059690406e-10
15931,n10767,28.0,13,"Moretti, Lisa",27,Action,0,13,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.9206484123611195,31468.061566342138,0.10126479461592017,4.3820802208270654e-05,4.281760254012364e-11
15932,n370,64.0,29,"Bohne, Bruce",12,Drama,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,5,0,0,,400.7507151316207,0.05352313079956578,7.439476219977299e-05,2.0987254425754283e-17
15933,n3430,4.0,2,"Tickner, French",34,Animation,1,2,0,2,0,0,1,4,6,2,2,3,1,0,1,1,1,2,1,0,0.35181099466813753,0.0,0.107653023462364,1.239761017187132e-05,3.180097838903922e-08
15934,n1247,25.0,12,"Yeo, Gwendoline",10,Fantasy,1,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0.7472527472527472,11186.355702404057,0.10399809330870524,4.6339778741566035e-05,3.1619795771981387e-09
15935,n9265,33.0,16,"Pietz, Amy",13,Comedy,3,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0.0,104597.37873469893,0.11176854804625966,6.472621399669632e-05,7.41138603478563e-07
15936,n7344,187.0,63,Karen (VI),23,Adult,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1.0,187134.26576180002,0.12018178062383805,0.0001512947911735736,1.3729816183722778e-06
15937,n4557,57.0,24,"Tsuda, Kanji",32,Drama,0,1,2,0,0,3,0,4,1,0,1,3,0,0,4,0,0,7,0,0,0.21164021164021166,3052.542842108668,0.09937202165756677,4.9787792434593316e-05,1.7811260698958967e-09
15938,n6305,66.0,33,"Acovone, Jay",17,Drama,2,1,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,0,0.0,24555.030992112577,0.12622215794041075,4.903983759015169e-05,1.2723706809627155e-05
15939,n6360,14.0,6,"Burczyk, Pawel",19,Comedy,1,0,2,0,0,0,0,5,0,0,1,1,0,0,3,0,1,2,0,0,0.34684684684684686,3668.4599321321693,0.09655683653824877,3.609742869250608e-05,2.8755622220576143e-10
15940,n2284,30.0,10,"Lane, Campbell",35,Comedy,2,4,1,1,0,0,4,5,4,0,2,3,2,0,1,2,0,3,0,0,0.2966339410939691,93.88769848802312,0.09240592109442833,1.6244071430914415e-05,7.611588147251142e-08
15941,n7545,83.0,33,"Marie, Donna (II)",43,Adult,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0.4,378.23974462274055,0.1015901471409946,2.2790883766798316e-05,2.029103944629273e-06
15942,n7037,25.0,10,"Johansson, Paul",13,Drama,0,0,1,1,0,1,0,1,0,0,0,1,2,0,2,0,0,3,0,0,0.2,26308.722231841813,0.0914410850966853,6.845376952594485e-05,7.960907455351776e-11
15943,n3261,46.0,22,"McGraw, Melinda",10,Comedy,0,0,0,0,0,1,0,5,0,0,1,3,0,0,0,0,0,0,0,0,1.0,880.0645295725432,0.12328883237974148,3.391629853404195e-05,9.052376253619384e-06
15944,n6851,192.0,64,"Lampreave, Chus",13,Comedy,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0.48677248677248675,22010.940039051133,0.12328186582661148,0.00010674507846852262,1.2714587905643904e-06
15945,n16074,56.0,21,"Mancic, Anita",10,Drama,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,4,0,0,0.6298039215686274,22.730064130915526,0.060508361760545804,3.456474337778588e-05,1.406146046525537e-15
15946,n16185,69.0,18,"de Almeida, Duarte",10,Drama,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0.8,51.86042373081641,0.07820838542296783,4.8770331605429357e-05,5.517409273501296e-14
15947,n12977,41.0,16,"Curtis-Hall, Vondie",13,Drama,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0.047619047619047616,6028.098633247344,0.10284421346626363,5.5843668711201986e-05,4.75699387050572e-09
15948,n1984,37.0,18,"Papaleo, Carolina",16,Romance,0,0,0,1,0,0,0,2,0,0,0,1,0,0,4,0,0,3,1,0,0.35992907801418444,1601.683700131348,0.09678331605125845,1.4834545262146533e-05,4.990776682187185e-07
15949,n4424,44.0,20,"Mühe, Ulrich",29,Drama,0,0,4,1,0,0,1,3,0,0,0,4,0,0,1,0,2,9,0,0,0.12121212121212122,12341.827880554345,0.09173714003395336,4.1642159552460815e-05,1.11775180255098e-10
15950,n15773,2.0,1,"Gray, Erin",16,Drama,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,,0.0,0.09283499369717729,1.1429609373462064e-05,5.33676545418122e-10
15951,n15263,24.0,8,"Dionne, Mónica",12,Thriller,2,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,2,0,0,0.35947712418300654,1.583333333333333,0.07231221775697062,3.737701020955015e-05,3.1984575744849527e-15
15952,n10101,231.0,85,"Cordes, Michel",14,Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.26666666666666666,57396.635195535906,0.12024719085641848,0.0001687720015218305,2.555116012823907e-07
15953,n16402,90.0,39,"Jewison, Norman",19,Music,2,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.2894736842105263,19603.53025890049,0.06506325905271712,5.65178239420456e-05,1.043766120107513e-15
15954,n658,296.0,119,"Gernandt, Tygo",15,Drama,1,1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,5,0,0,0.5714285714285714,162265.5165739366,0.13462710282536425,0.00017804362829549044,5.262887722810091e-05
15955,n1387,587.0,168,"Frödin, Peter",23,Comedy,2,0,0,0,1,0,0,7,0,3,0,0,0,0,0,0,0,2,1,6,0.44664031620553357,225343.62171973233,0.11217656207822924,0.0001266033001257114,1.2845700580441082e-07
15956,n5220,27.0,11,Janardanan,37,Drama,0,0,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,18,0,0,0.56,119.01249506141583,0.08193981503215811,2.6673174234153713e-05,2.6521593417825686e-13
15957,n8846,4.0,2,"Beach, Sandi",32,Adult,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0.6120218579234973,1022.7525071193378,0.10766564063338535,1.4220363732144213e-05,6.559776353977802e-08
15958,n3611,33.0,16,"Henriksen, Lance",46,Thriller,0,1,1,2,11,3,4,1,1,0,0,10,3,0,0,2,0,4,0,0,0.11724137931034483,8044.773652011241,0.1145561229177879,3.7470163091407816e-05,2.1922308196575314e-06
15959,n14911,25.0,12,"Arango, Luis Eduardo",10,Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0.5,27.408363190128803,0.09368458342726482,1.3226550860034191e-05,2.4747398939059664e-07
15960,n7030,27.0,12,"Langedijk, Jack",16,Thriller,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,3,0,5,0,0,0.43243243243243246,7373.474712371804,0.11441044600015732,3.249442283590691e-05,3.0222042147931827e-07
15961,n5109,43.0,19,"Lee, Jason Scott",10,Horror,0,0,0,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10714285714285714,2615.520952970661,0.09796976823812704,6.013880130626727e-05,5.502571004792229e-11
15962,n3551,98.0,37,"Ålenius, Inga",13,Drama,0,0,2,1,1,0,0,1,0,1,0,1,0,0,1,0,0,5,0,0,0.3235294117647059,90477.5080331332,0.12512545522323862,7.229896496980165e-05,7.386729482882791e-06
15963,n3862,73.0,30,"Bisset, Jacqueline",24,Drama,2,0,0,2,8,0,0,1,0,0,0,1,0,0,3,0,0,5,0,1,0.175,1798.7552180996001,0.11891346854795304,4.151423544356654e-05,2.728738026106506e-05
15964,n2200,16.0,8,"Maffia, Roma",17,Drama,0,0,1,1,1,0,0,1,0,0,0,3,0,0,1,1,0,6,0,0,0.06666666666666667,5724.911298799456,0.10112281433587096,3.11365396132213e-05,1.1250081247814302e-10
15965,n12273,27.0,12,"Kicic, Gordan",17,Drama,1,1,1,0,0,0,0,4,0,0,0,1,0,0,2,0,1,5,0,0,0.5454545454545454,12326.275286475538,0.09581265644899215,3.3832183152969845e-05,6.024199699322345e-12
15966,n11018,13.0,6,"Cox, Paul (V)",38,Adult,1,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0.5150663942798774,573.3609628021254,0.10530126151562867,2.1366736411036095e-05,1.0476064678566475e-08
15967,n12019,22.0,9,"Dodina, Jenya",10,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0.0,8307.144975589343,0.10711392591501584,3.6373376878038555e-05,6.060253886289463e-08
15968,n12748,23.0,11,"Fraga, Denise",13,Romance,1,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0.7416666666666667,1628.2072175698609,0.10175301545475214,2.705469073386521e-05,6.062401245496718e-10
15969,n11671,111.0,47,"Rantasila, Mari",13,Drama,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0.5289855072463768,11549.925076083626,0.0684795530428164,5.509876329934919e-05,1.32359617911757e-15
15970,n11871,34.0,15,"Lord, Jon (I)",17,Music,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,6004.591957745979,0.09536975313364005,4.410407362195743e-05,4.073372138260355e-12
15971,n1776,75.0,27,"Lera, Chete",28,Drama,3,0,1,0,0,2,0,5,0,0,0,4,0,0,0,0,0,8,1,0,0.1774193548387097,138.4836499190975,0.09801598220954327,2.1679246528405048e-05,8.737356546517347e-07
15972,n9644,22.0,11,"Milos, Greta",14,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.8,1057.7037772553858,0.09782096980294573,3.425197961741421e-05,3.8911646429992676e-11
15973,n10694,39.0,14,"Hale, Jennifer (I)",96,Fantasy,0,9,1,3,0,0,12,4,14,6,19,5,0,0,2,6,0,4,0,0,0.22211967389632364,19.275411156388213,0.09396095995865589,1.637288573061039e-05,4.430122374097394e-07
15974,n10410,11.0,5,"Moore, Jacqueline (VI)",34,Action,0,16,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0.840982078110432,5592.227080331229,0.06973315700947275,3.421359867927116e-05,5.2379989595797544e-14
15975,n3428,4.0,2,"Soriano, Alma",18,Drama,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0.2692307692307692,179.16150809753066,0.10201469376304115,1.3191667566767517e-05,3.610748498556802e-09
15976,n8314,67.0,26,"Buffer, Michael",18,Comedy,0,2,0,0,0,0,1,6,2,1,0,1,0,0,0,0,0,1,0,0,0.6928961748633881,3792.131149805391,0.12471596998928189,4.064308738712081e-05,5.867394737135211e-06
15977,n8081,2.0,1,"Johnston, J.J.",13,Drama,1,0,1,2,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0.4393939393939394,0.0,0.09726874014299965,1.083902903004161e-05,5.529878141086818e-10
15978,n9386,61.0,27,"Bean, Sean",38,Action,2,6,0,0,6,0,1,1,3,1,1,6,0,0,1,1,3,1,0,0,0.28585858585858587,22167.801379971304,0.11877509356924124,6.361503191723743e-05,1.7976274447972138e-06
15979,n11617,71.0,28,Teoni,28,Adult,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0.5172839506172839,12006.37010112247,0.12224401176635383,5.144215904295843e-05,2.6040201333378214e-06
15980,n3450,90.0,35,"Starr, Regan",67,Adult,0,0,0,0,0,0,0,1,0,0,0,1,0,50,0,0,0,1,0,0,0.42857142857142855,49229.05360847638,0.10980949744570552,0.00011919174775880388,2.7874851636366035e-08
15981,n9728,69.0,28,"Nuojua, Mika",12,Comedy,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,1,0.32727272727272727,1905.795466454078,0.109441817885404,4.878985341481021e-05,1.0931468038518454e-07
15982,n7460,6.0,2,"Lee, Kin-Yan",11,Comedy,0,0,0,1,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0.6566666666666666,0.0,0.09277479230119118,1.485747283487196e-05,6.498809372786738e-10
15983,n16462,30.0,14,"Lafleur, Sarah",13,Comedy,1,0,0,1,0,1,1,2,0,0,2,1,0,0,0,0,0,2,0,1,0.6,1794.2049341951433,0.10258429673862575,4.640285977066535e-05,4.520138640751892e-09
15984,n16351,149.0,36,"Villari, Libby",10,Drama,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,5,0,0,0.0,152.42083969311048,0.06657512301178625,7.716443539269447e-05,2.640476436818899e-14
15985,n7325,17.0,8,"Golenac, Bojana",19,Thriller,0,0,2,1,0,1,0,1,0,0,0,3,0,0,3,0,0,2,0,0,0.35294117647058826,4858.405522621022,0.09829252359606244,3.677682436493408e-05,3.668294531173571e-10
15986,n14751,4.0,2,"Kogge, Imogen",12,Crime,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0.15555555555555556,10.920088205319228,0.08999041009723956,1.4072726210621293e-05,5.814454390294758e-12
15987,n3018,4.0,2,"Majumder, Shaun",13,Comedy,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0.6,177.5554582135625,0.09664719399761898,1.447261581299895e-05,1.7998642680500929e-10
15988,n4720,65.0,27,"Petszokat, Oliver",10,Romance,0,0,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0.0,247.84211266813062,0.08191597206578058,4.686774683912625e-05,4.663779283589346e-12
15989,n7123,36.0,17,"Garcia, Eddie (I)",37,Drama,0,10,0,0,0,0,0,9,0,0,0,0,0,0,2,0,3,13,0,0,0.1534090909090909,6311.367730666974,0.1096460093601784,3.844489158245551e-05,6.475727386303223e-08
15990,n2973,81.0,29,"Csányi, Sándor",16,Drama,2,0,0,0,0,0,0,3,0,1,1,1,0,0,1,0,0,5,0,0,0.43722943722943725,125.97563533676075,0.10630108286539094,4.432389920331984e-05,2.790998758547964e-07
15991,n14835,57.0,22,"Frost, Roger (I)",17,Drama,0,0,1,1,0,0,0,4,0,1,0,2,0,0,1,0,0,6,0,0,0.10153846153846154,39496.31825875488,0.07887886621233212,5.957787139110064e-05,2.507277328730112e-15
15992,n16867,55.0,16,Eva (I),12,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.7047619047619048,54.5226622714373,0.09109698431090095,5.115915102051502e-05,6.01077718462488e-09
15993,n536,26.0,13,"Smink, Freark",10,Drama,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.0,7065.452069419792,0.11156066039002129,3.0063494648863417e-05,1.1903404400008458e-08
15994,n16963,31.0,15,"Alacchi, Carl",22,Thriller,0,3,0,0,0,1,1,1,0,0,0,7,0,0,2,1,0,4,0,0,0.3767605633802817,13345.411743525372,0.07450600393574743,6.417616797006631e-05,6.078909274159402e-13
15995,n984,47.0,23,"Estébanez, Cesáreo",15,Comedy,2,0,0,0,0,0,0,5,0,0,0,0,1,0,1,1,0,3,0,0,0.24444444444444446,38446.72994595643,0.0990438360051071,8.230240999718239e-05,3.250949775934413e-11
15996,n6,24.0,9,"Cassel, Vincent",29,Thriller,2,1,0,1,2,0,0,4,0,0,0,6,0,0,1,0,1,5,0,1,0.09957325746799431,2502.7106361794836,0.08295548521401888,3.1246080535256915e-05,4.762392795534786e-13
15997,n2660,122.0,53,"Pehkonen, Jari",16,Drama,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,6,0,0,0.4967741935483871,11240.81451898337,0.1238830017531283,6.685737322308532e-05,2.2680143358513086e-05
15998,n5007,4.0,2,"Shu, Qi",48,Romance,1,4,1,0,0,2,1,6,0,0,3,5,0,0,9,0,0,6,0,0,0.36346153846153845,1559.4733855256677,0.09537287987410387,1.9102796702634306e-05,4.6357212237686385e-10
15999,n12801,8.0,3,"Japy, Camille",37,Comedy,10,0,0,0,0,0,0,7,0,0,0,1,0,0,3,0,0,4,0,0,0.11282051282051284,1.0,0.08203224138741363,1.5129987799734948e-05,2.2316334574453303e-11
16000,n17122,115.0,27,"Glenister, Philip",18,Drama,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,6,0,0,0.1895424836601307,11625.426630793725,0.07532756745559066,7.785867692840554e-05,2.33249547387243e-13
16001,n10754,28.0,14,"Knott, Robert",11,Drama,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,4,0,0,0.3333333333333333,62781.95305325383,0.10636910457129972,5.197940179859886e-05,7.715183530962385e-09
16002,n10930,53.0,25,"Bonke, Peter",11,Drama,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0.2424242424242424,40815.271537079905,0.11243453558107926,5.8800654384707154e-05,8.529943836360841e-09
16003,n8857,6.0,3,"McDonald, Audra",19,Drama,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,7,1,6,0.3292682926829268,84.19306527396124,0.08295114845565625,1.9090720204357803e-05,5.303304299601226e-14
16004,n3591,62.0,28,"Clarkson, Kelly",17,Music,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,10,0.5254054054054055,7207.889074132834,0.12193656560011178,4.3991110466061164e-05,4.01784076727867e-07
16005,n13081,80.0,32,"Reiner, Rob",39,Comedy,6,0,0,0,19,0,0,8,0,0,0,0,0,0,3,0,0,2,0,0,0.11447594501718213,343.35520662961386,0.09792249906027164,2.276121685898132e-05,7.9098419328432e-07
16006,n13399,135.0,39,"Lloyd, Eric (I)",19,Fantasy,1,0,1,0,0,0,1,1,1,1,5,0,0,0,2,0,0,5,0,0,0.44871794871794873,6402.238351961332,0.11703411651110396,9.16465177085975e-05,6.438001569530053e-07
16007,n14775,21.0,10,"Wong Chau-Sang, Anthony",82,Drama,0,10,5,0,1,11,1,7,1,1,3,10,0,0,7,0,0,13,0,0,0.2385858585858586,3006.431043533233,0.09491079342465157,3.161015306734632e-05,1.0041855574108355e-12
16008,n496,2.0,1,"Deshpande, Sulabha",10,Family,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.6222222222222222,0.0,0.08783035768201124,1.1699155710356573e-05,8.113042549852814e-12
16009,n6676,193.0,62,"McFadden, Brian (II)",29,Music,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0.3541139240506329,5724.557448607012,0.10928352732714307,4.287684072997992e-05,7.275891335798795e-08
16010,n14394,18.0,8,Devan (I),15,Thriller,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,2,0,0.7857142857142857,713.8488517979436,0.0997542435846145,3.105482133877165e-05,2.860958419457116e-09
16011,n13760,12.0,4,"Thiérrée, James",11,Drama,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0.3333333333333333,10.27264492753623,0.06743161798794622,2.2826245710756484e-05,6.455889333906275e-14
16012,n3630,26.0,13,"Dean, Kelli",11,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.7948717948717948,34984.69730732841,0.11439844794588784,4.46775381019133e-05,8.184001924075372e-08
16013,n3863,80.0,34,"Dopazo, Cecilia",12,Comedy,0,0,0,1,0,0,0,3,0,1,0,2,0,0,2,0,1,2,0,0,0.2095238095238095,4067.508318662736,0.12088764527434168,4.8191184338405936e-05,1.5757889608816085e-05
16014,n10781,42.0,14,"Reeves, Tanner",12,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.1,364.98851900262076,0.08238148281005155,4.275076312093983e-05,1.4727959699805524e-12
16015,n16147,11.0,5,"Ragnerstam, Göran",25,Drama,4,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0.26173541963015645,1048.2645655530016,0.10156472758377898,2.191670352313007e-05,1.3337116988179032e-07
16016,n12316,122.0,44,"Fessenden, Larry",13,Drama,1,0,0,1,0,2,0,2,0,0,0,1,0,0,1,0,0,5,0,0,0.1,3215.0786579425076,0.09675649006879501,3.763870840409246e-05,5.314558631761458e-07
16017,n6737,122.0,46,"Dengyel, Iván",16,Drama,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,6,0,0,0.47,235474.3892966868,0.08323795353096028,0.0002192681795772031,1.3862532074605711e-11
16018,n6327,405.0,114,"Joshi, Mohan",40,Drama,0,5,1,1,0,0,0,0,0,0,0,2,0,0,10,0,0,12,0,0,0.4148380355276907,26438.43945957016,0.11157349697957618,7.610571288212099e-05,5.772086798993696e-06
16019,n17696,6.0,2,"Liebman, Michael",12,Drama,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0.13333333333333333,0.0,0.08176975727677756,1.597034412361125e-05,5.6973093670490525e-09
16020,n4218,633.0,212,"Janza, Jürgen",34,Crime,0,0,22,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0.23384615384615384,436051.1830211745,0.13593246211118207,0.00034621923537080123,3.655486696878828e-05
16021,n4526,348.0,114,"Coesens, Anne",21,Thriller,1,0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,0,1,0,0,0.08333333333333333,191985.87584750194,0.11781302733715829,0.00021968243807956214,2.1920613003958974e-07
16022,n6808,273.0,97,"Heart, Roxy",15,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.6338461538461538,433263.2119920616,0.12343531208893792,0.00019749522555052168,1.2887499128345797e-06
16023,n8177,248.0,37,"Ng, Christine",28,Comedy,0,1,2,1,0,2,0,7,0,0,2,2,0,0,0,0,0,2,0,0,0.4574898785425101,1312.4606959150133,0.09835234188342425,6.524107632052662e-05,1.9007951441836448e-09
16024,n3332,13.0,6,"Danza, Tony",29,Comedy,1,0,1,1,5,0,0,6,0,1,0,0,0,0,3,0,0,4,0,2,0.14838709677419354,493.78170420168834,0.09967107517302816,2.9999530880605845e-05,3.644635161325376e-09
16025,n15870,5.0,2,"Slater, Kelly",10,Action,0,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.10301538679462437,1.2469375995690958e-05,8.174614483624504e-09
16026,n8545,954.0,146,"Kleinhenz, Mike",18,Sci-Fi,0,1,0,1,0,1,8,0,3,1,1,0,0,0,0,1,0,1,0,0,0.7627329192546584,48352.71628000276,0.1152421511340002,0.0002888149025911712,5.330386179060948e-07
16027,n17486,154.0,16,"Goyette, Patrick",12,Drama,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0.25757575757575757,0.0,0.08156494025393829,0.00012228085928680198,6.968887789586462e-14
16028,n11312,2.0,1,"Margiotta, Adolfo",10,Comedy,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0.0,0.0,0.10198846538153643,9.337472784731797e-06,8.585263246375818e-09
16029,n10835,20.0,7,"Apell, Ismo",10,Drama,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0.2909090909090909,8.718760264669344,0.07851128144229731,2.3400105372239356e-05,2.99226829337913e-12
16030,n11542,16.0,8,"Hernández, Juan Carlos",11,Drama,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,7,0,0,0.4761904761904762,4399.225986064733,0.1136328125,2.1306181757793226e-05,8.936042037680035e-08
16031,n8794,476.0,94,"Moskona, Aryeh",10,Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,,9559.295045036915,0.10846989950966683,0.00013880942848162685,1.581719681878372e-07
16032,n9310,27.0,13,"Fauli, Søren",11,Drama,2,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0.6153846153846154,3500.4319892606513,0.11264206103865093,3.0142500478664927e-05,3.772821382876153e-06
16033,n13993,46.0,23,"Jackson, Jeanine (I)",10,Drama,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,4,0,0,0.0,62251.40915236072,0.10962810358580752,3.760898468648178e-05,5.600758220827471e-09
16034,n12685,73.0,33,"Johnson, Bryce",10,Drama,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0.3333333333333333,1716.8081235909995,0.08525791324736225,5.297785811313014e-05,1.5950509244614562e-12
16035,n10938,21.0,10,"Shepherd, Cybill",16,Drama,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0.2285714285714286,10733.553616834663,0.11482290405768117,3.522376474433667e-05,1.9690182007408304e-07
16036,n5197,31.0,14,"Vanthilt, Marcel",15,Music,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0.7,49.737949047730226,0.08055531197068366,2.898129832983153e-05,6.844440366593214e-13
16037,n16142,31.0,14,"Corbett, Ronnie",22,Comedy,1,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4398496240601504,962.1737568681174,0.10422725291261846,3.2540485923457407e-05,2.504814282040084e-09
16038,n13538,53.0,18,"Nova, Anna",61,Adult,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0.4928072924084888,21.215363426262904,0.07698516666005055,5.690750061603949e-05,9.794052065352e-15
16039,n9174,16.0,7,"Fugit, Patrick",11,Drama,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0.3523809523809524,11827.470812485331,0.09847997562544433,3.130845386676249e-05,3.6983882462394295e-11
16040,n1010,74.0,33,"Merad, Kad",25,Comedy,7,0,0,0,2,1,0,8,0,1,0,0,0,0,0,0,0,3,0,1,0.3445378151260504,109867.94208705361,0.10809706068150571,0.00010441010376568074,1.9316084408470973e-09
16041,n3423,55.0,23,"Muti, Ornella",27,Drama,0,1,0,1,0,0,0,6,0,1,0,3,0,0,2,1,0,7,0,0,0.23076923076923075,19173.756446799045,0.11869997211699979,5.358441986773995e-05,2.816128507837699e-07
16042,n8087,29.0,12,"Pangilinan, Candy",12,Comedy,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,2,1,0,0.39901477832512317,1542.581645393726,0.11788384517192238,2.793873915050096e-05,1.7132310713864299e-06
16043,n6318,357.0,120,"Benson-Landes, Wendy",11,Drama,1,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1.0,22017.14140600194,0.10634577303884235,6.952722908892748e-05,7.873931541790324e-06
